5 10 15 20 25 30 35 40 45 50 55 60 65 70 75 80 85 90 95 100 105 110 115 120 125 130 135 140 145 150 155 160 165 170 175 180 185 190 195 200
388.1361 392.7959 394.7491 396.0311 396.9919 397.7511 398.3685 398.8801 399.3103 399.6762 399.9904 400.2626 400.5 400.7083 400.892 401.0547 401.1993 401.3284 401.4437 401.5472 401.6401 401.7237 401.799 401.8669 401.9282 401.9837 402.0339 402.0793 402.1204 402.1577 402.1915 402.2221 402.25 402.2752 402.2981 402.319 402.3379 402.3551 402.3707 402.3849 
