5 10 15 20 25 30 35 40 45 50 55 60 65 70 75 80 85 90 95 100 105 110 115 120 125 130 135 140 145 150 155 160 165 170 175 180 185 190 195 200
300.3798 300.4604 300.5059 300.5426 300.5751 300.6048 300.6322 300.6575 300.6809 300.7025 300.7225 300.741 300.7582 300.774 300.7887 300.8022 300.8148 300.8264 300.8372 300.8471 300.8563 300.8648 300.8727 300.88 300.8867 300.893 300.8987 300.904 300.909 300.9135 300.9177 300.9216 300.9252 300.9285 300.9316 300.9344 300.937 300.9394 300.9417 300.9437 
