5 10 15 20 25 30 35 40 45 50 55 60 65 70 75 80 85 90 95 100 105 110 115 120 125 130 135 140 145 150 155 160 165 170 175 180 185 190 195 200
-0.08234915 -0.09811334 -0.1073149 -0.1147821 -0.1214219 -0.1274802 -0.1330506 -0.1381858 -0.1429235 -0.147298 -0.1513371 -0.1550673 -0.1585127 -0.1616949 -0.1646344 -0.1673494 -0.1698574 -0.1721739 -0.1743136 -0.1762898 -0.1781151 -0.1798008 -0.1813576 -0.1827952 -0.1841228 -0.1853486 -0.1864805 -0.1875255 -0.1884903 -0.1893811 -0.1902036 -0.1909629 -0.1916638 -0.1923106 -0.1929075 -0.1934585 -0.1939668 -0.1944358 -0.1948688 -0.195268 
