5 10 15 20 25 30 35 40 45 50 55 60 65 70 75 80 85 90 95 100 105 110 115 120 125 130 135 140 145 150 155 160 165 170 175 180 185 190 195 200
388.9403 393.8084 395.8555 397.2028 398.2158 399.0194 399.6754 400.2211 400.6816 401.0748 401.4139 401.7086 401.9666 402.1938 402.3948 402.5735 402.733 402.8756 403.004 403.1191 403.2229 403.3165 403.4011 403.4777 403.547 403.6099 403.6669 403.7187 403.7658 403.8086 403.8475 403.8829 403.9151 403.9444 403.9711 403.9954 404.0176 404.0378 404.0562 404.0729 
