5 15 25 35 45 55 65 75 85 95 105 115 125 135 145 155 165 175 185 195 205 215 225 235 245 255 265
5.531102e-06 5.663399e-06 5.730245e-06 5.783922e-06 5.828871e-06 5.859383e-06 5.891076e-06 5.917623e-06 5.939851e-06 5.939851e-06 5.973987e-06 5.986965e-06 5.997793e-06 6.006822e-06 6.014345e-06 6.020608e-06 6.033254e-06 6.037547e-06 6.04112e-06 6.044087e-06 6.04655e-06 6.048592e-06 6.050286e-06 6.051679e-06 6.05283e-06 6.053784e-06 6.054572e-06 
