5 10 15 20 25 30 35 40 45 50 55 60 65 70 75 80 85 90 95 100 105 110 115 120 125 130 135 140 145 150
-3.136641e-08 -2.889592e-06 -2.071945e-05 -6.215057e-05 -0.0001247055 -0.0002010166 -0.0002837989 -0.0003674964 -0.0004484086 -0.0005243146 -0.0005940447 -0.0006571509 -0.000713631 -0.0007637664 -0.0008079855 -0.000846797 -0.0008807323 -0.000910312 -0.0009360341 -0.0009583586 -0.0009777006 -0.0009944399 -0.001008911 -0.00102141 -0.0010322 -0.001041508 -0.001049535 -0.001056454 -0.001062416 -0.001067553 
