5 10 15 20 25 30 35 40 45 50 55 60 65 70 75 80 85 90 95 100 105 110 115 120 125 130 135 140 145 150
-1.141792e-05 -2.494933e-05 -3.759831e-05 -4.94264e-05 -6.047172e-05 -7.075525e-05 -8.0299e-05 -8.912752e-05 -9.727066e-05 -0.0001047616 -0.0001116352 -0.0001179286 -0.0001236785 -0.0001289223 -0.000133696 -0.0001380349 -0.000141973 -0.0001455421 -0.0001487728 -0.0001516941 -0.0001543318 -0.0001567109 -0.0001588545 -0.0001607842 -0.0001625201 -0.0001640802 -0.0001654813 -0.0001667387 -0.0001678665 -0.0001688772 
