5 10 15 20 25 30 35 40 45 50 55 60 65 70 75 80 85 90 95 100 105 110 115 120 125 130 135 140 145 150
-0.08288614 -0.09860872 -0.1075956 -0.1146275 -0.1206124 -0.1258236 -0.1303914 -0.1344029 -0.1379283 -0.1410274 -0.1437518 -0.1461471 -0.1482529 -0.1501043 -0.151732 -0.1531629 -0.1544209 -0.1555267 -0.1564989 -0.1573536 -0.1581049 -0.1587658 -0.1593463 -0.1598567 -0.1603051 -0.1606992 -0.1610456 -0.1613501 -0.1616176 -0.1618526 
