10 20 30 40 50 60 70 80 90 100 110 120 130 140 150 160 170 180 190 200 210 220 230 240 250 260 270 280 290 300
300.4926 300.6071 300.6851 300.7467 300.796 300.8353 300.8668 300.8919 300.9119 300.9279 300.9407 300.9508 300.9589 300.9653 300.9703 300.9744 300.9776 300.9801 300.982 300.9836 300.9848 300.9858 300.9866 300.9872 300.9876 300.988 300.9883 300.9885 300.9887 300.9889 
