10 20 30 40 50 60 70 80 90 100 110 120 130 140 150 160 170 180 190 200 210 220 230 240 250 260 270 280 290 300
350.7032 352.3377 353.1348 353.615 353.9259 354.1362 354.2828 354.3872 354.4626 354.5178 354.5583 354.5884 354.6107 354.6273 354.6398 354.6491 354.656 354.6613 354.6652 354.6682 354.6704 354.6721 354.6733 354.6743 354.675 354.6755 354.6759 354.6762 354.6764 354.6766 
