10 20 30 40 50 60 70 80 90 100 110 120 130 140 150 160 170 180 190 200 210 220 230 240 250 260 270 280 290 300
-1.401532e-06 -3.136713e-05 -0.0001029938 -0.0001899821 -0.0002728062 -0.0003436681 -0.0004010979 -0.0004462576 -0.0004811375 -0.0005077792 -0.000527984 -0.0005432365 -0.0005547158 -0.0005633385 -0.0005698075 -0.0005746573 -0.0005782918 -0.0005810153 -0.0005830563 -0.000584586 -0.000585733 -0.0005865933 -0.0005872388 -0.0005877234 -0.0005880873 -0.0005883608 -0.0005885664 -0.000588721 -0.0005888373 -0.0005889249 
