10 20 30 40 50 60 70 80 90 100 110 120 130 140 150 160 170 180 190 200 210 220 230 240 250 260 270 280 290 300
0.1013053 0.10148 0.1015274 0.1015508 0.1015642 0.1015724 0.1015778 0.1015814 0.101584 0.1015858 0.1015871 0.101588 0.1015887 0.1015892 0.1015896 0.1015899 0.1015901 0.1015902 0.1015904 0.1015904 0.1015905 0.1015906 0.1015906 0.1015906 0.1015906 0.1015906 0.1015906 0.1015906 0.1015906 0.1015906 
