10 20 30 40 50 60 70 80 90 100 110 120 130 140 150 160 170 180 190 200 210 220 230 240 250 260 270 280 290 300
300.4929 300.6105 300.6971 300.7718 300.8372 300.8947 300.945 300.9892 301.0278 301.0617 301.0913 301.1172 301.1399 301.1596 301.1769 301.1919 301.205 301.2164 301.2263 301.235 301.2425 301.249 301.2547 301.2596 301.2639 301.2676 301.2708 301.2735 301.2759 301.278 
