5 10 15 20 25 30 35 40 45 50 55 60 65 70 75 80 85 90 95 100 105 110 115 120 125 130 135 140 145 150
-0.04768883 -0.05531355 -0.05965815 -0.06308348 -0.06601797 -0.0685885 -0.07085475 -0.07285688 -0.07462704 -0.07619268 -0.07757771 -0.07880316 -0.07988751 -0.0808471 -0.08169659 -0.08244841 -0.08311376 -0.08370272 -0.08422398 -0.08468533 -0.08509377 -0.08545528 -0.08577526 -0.08605854 -0.08630929 -0.0865313 -0.0867278 -0.08690175 -0.08705577 -0.08719207 
