10 20 30 40 50 60 70 80 90 100 110 120 130 140 150 160 170 180 190 200 210 220 230 240 250 260 270 280 290 300
350.2628 351.9151 352.7452 353.2612 353.6058 353.8463 354.0194 354.1465 354.2414 354.313 354.3675 354.4091 354.4411 354.4658 354.4848 354.4995 354.5109 354.5198 354.5266 354.532 354.5361 354.5394 354.5419 354.5438 354.5453 354.5465 354.5474 354.5481 354.5487 354.5491 
