10 20 30 40 50 60 70 80 90 100 110 120 130 140 150 160 170 180 190 200 210 220 230 240 250 260 270 280 290 300
9.055415e-06 9.097191e-06 9.126696e-06 9.150179e-06 9.169055e-06 9.184244e-06 9.196467e-06 9.206303e-06 9.214218e-06 9.220585e-06 9.225707e-06 9.229827e-06 9.23314e-06 9.235803e-06 9.237923e-06 9.239627e-06 9.240996e-06 9.242097e-06 9.242982e-06 9.243692e-06 9.244263e-06 9.244722e-06 9.24509e-06 9.245386e-06 9.245623e-06 9.245815e-06 9.245969e-06 9.246091e-06 9.246191e-06 9.246271e-06 
