20 40 60 80 100 120 140 160 180 200 220 240 260 280 300 320 340 360 380 400 420 440 460 480 500 520 540 560 580 600
300.1212 300.5462 301.072 301.7043 302.4031 303.1292 303.8493 304.5389 305.1812 305.7665 306.2904 306.7525 307.1551 307.5022 307.7987 308.0499 308.2612 308.4378 308.5845 308.7056 308.8051 308.886 308.951 309.0035 309.0458 309.0798 309.1069 309.1285 309.1457 309.1593 
