5 10 15 20 25 30 35 40 45 50 55 60 65 70 75 80 85 90 95 100 105 110 115 120 125 130 135 140 145 150
388.4174 393.1109 395.0298 396.2398 397.1067 397.7605 398.2678 398.669 398.9909 399.2521 399.4662 399.6431 399.7902 399.9133 400.0168 400.1041 400.1781 400.2409 400.2945 400.3401 400.3792 400.4127 400.4413 400.4659 400.487 400.5052 400.5208 400.5342 400.5458 400.5558 
