5 10 15 20 25 30 35 40 45 50 55 60 65 70 75 80 85 90 95 100 105 110 115 120 125 130 135 140 145 150
2.253478e-05 2.25872e-05 2.261604e-05 2.263834e-05 2.265722e-05 2.267358e-05 2.268787e-05 2.270038e-05 2.271132e-05 2.272091e-05 2.272931e-05 2.273667e-05 2.274312e-05 2.274877e-05 2.275373e-05 2.275807e-05 2.276187e-05 2.276521e-05 2.276813e-05 2.277069e-05 2.277293e-05 2.277245e-05 2.277416e-05 2.277566e-05 2.277698e-05 2.277814e-05 2.277915e-05 2.278004e-05 2.278082e-05 2.27815e-05 
