5 10 15 20 25 30 35 40 45 50 55 60 65 70 75 80 85 90 95 100 105 110 115 120 125 130 135 140 145 150
-0.0009409117 -0.004230472 -0.007922618 -0.01136956 -0.01446081 -0.01720353 -0.01962956 -0.02177334 -0.02366672 -0.02533865 -0.02681463 -0.02811752 -0.02926738 -0.03028213 -0.03117747 -0.03196743 -0.03266431 -0.03327905 -0.03382125 -0.03429945 -0.0347212 -0.03509309 -0.03542099 -0.03571007 -0.0359649 -0.03618954 -0.03638754 -0.03656205 -0.03671585 -0.0368514 
