15 35 55 75 95 115 135 155 175 195 215 235 255 275 295 315 335 355 375 395
-2.329532e-05 -0.000127578 -0.0002670862 -0.0004220725 -0.0004220725 -0.0007243021 -0.000855779 -0.0009696752 -0.001065648 -0.001144732 -0.00120871 -0.001259669 -0.001299636 -0.001330729 -0.001354634 -0.001372851 -0.001386627 -0.001396969 -0.001404683 -0.001410403 
