5 10 15 20 25 30 35 40 45 50 55 60 65 70 75 80 85 90 95 100 105 110 115 120 125 130 135 140 145 150
300.611 300.7669 300.8523 300.9189 300.9765 301.0278 301.0739 301.1154 301.1528 301.1866 301.217 301.2445 301.2692 301.2916 301.3117 301.3298 301.3462 301.3609 301.3742 301.3862 301.397 301.4067 301.4155 301.4234 301.4305 301.4369 301.4427 301.4478 301.4525 301.4567 
