5 10 15 20 25 30 35 40 45 50 55 60 65 70 75 80 85 90 95 100 105 110 115 120 125 130 135 140 145 150
388.8057 393.5886 395.5635 396.8273 397.7479 398.4545 399.0123 399.4613 399.8277 400.1304 400.3828 400.595 400.7746 400.9276 401.0584 401.1708 401.2677 401.3515 401.4241 401.4871 401.542 401.5898 401.6316 401.668 401.6999 401.7278 401.7523 401.7737 401.7925 401.809 
