5 10 15 20 25 30 35 40 45 50 55 60 65 70 75 80 85 90 95 100 105 110 115 120 125 130 135 140 145 150
2.641606e-05 2.650835e-05 2.655995e-05 2.660045e-05 2.66353e-05 2.666608e-05 2.669345e-05 2.671784e-05 2.673961e-05 2.675903e-05 2.677637e-05 2.679184e-05 2.680565e-05 2.681799e-05 2.6829e-05 2.683883e-05 2.684761e-05 2.685545e-05 2.686245e-05 2.68687e-05 2.687428e-05 2.687927e-05 2.688372e-05 2.688769e-05 2.689124e-05 2.689441e-05 2.689724e-05 2.689977e-05 2.690203e-05 2.690404e-05 
