10 20 30 40 50 60 70 80 90 100 110 120 130 140 150 160 170 180 190 200 210 220 230 240 250 260 270 280 290 300 310 320 330 340 350 360 370 380 390 400
5.617004e-06 5.70062e-06 5.763811e-06 5.819357e-06 5.868838e-06 5.912925e-06 5.952168e-06 5.987066e-06 6.018062e-06 6.018062e-06 6.069938e-06 6.091524e-06 6.110626e-06 6.127517e-06 6.142442e-06 6.155621e-06 6.167253e-06 6.177511e-06 6.186555e-06 6.194523e-06 6.20155e-06 6.207723e-06 6.213156e-06 6.217935e-06 6.222136e-06 6.225828e-06 6.229071e-06 6.231918e-06 6.234417e-06 6.23661e-06 6.238533e-06 6.240219e-06 6.241692e-06 6.242979e-06 6.244108e-06 6.245094e-06 6.245958e-06 6.246717e-06 6.247375e-06 6.247954e-06 
