10 20 30 40 50 60 70 80 90 100 110 120 130 140 150 160 170 180 190 200 210 220 230 240 250 260 270 280 290 300 310 320 330 340 350 360 370 380 390 400
-0.03316572 -0.04686664 -0.05853382 -0.06963431 -0.0802514 -0.09033877 -0.09985595 -0.1087798 -0.1171024 -0.1171024 -0.1319655 -0.1385387 -0.1445705 -0.1500892 -0.1551244 -0.159707 -0.1638683 -0.167639 -0.1710492 -0.1741281 -0.1769062 -0.1794024 -0.1816465 -0.1836604 -0.1854656 -0.1870816 -0.1885268 -0.1898178 -0.1909698 -0.1919969 -0.1929118 -0.1937265 -0.1944533 -0.1950976 -0.1956696 -0.196177 -0.1966268 -0.1970247 -0.1973774 -0.1976892 
