10 20 30 40 50 60 70 80 90 100 110 120 130 140 150 160 170 180 190 200 210 220 230 240 250 260 270 280 290 300 310 320 330 340 350 360 370 380 390 400
0.1993641 0.1997254 0.1998227 0.1998738 0.1999055 0.1999267 0.1999418 0.199953 0.1999616 0.1999616 0.1999737 0.1999781 0.1999817 0.1999846 0.1999871 0.1999892 0.1999909 0.1999923 0.1999935 0.1999945 0.1999954 0.1999961 0.1999967 0.1999972 0.1999977 0.199998 0.1999983 0.1999986 0.1999988 0.199999 0.1999992 0.1999993 0.1999993 0.1999993 0.1999993 0.1999993 0.1999993 0.1999993 0.1999993 0.1999993 
