10 20 30 40 50 60 70 80 90 100 110 120 130 140 150 160 170 180 190 200 210 220 230 240 250 260 270 280 290 300 310 320 330 340 350 360 370 380 390 400
301.1978 301.8321 302.3145 302.7627 303.1855 303.5829 303.9546 304.3005 304.6212 304.6212 305.1899 305.44 305.669 305.878 306.0684 306.2416 306.3987 306.5409 306.6696 306.7858 306.8906 306.9849 307.0697 307.1458 307.2141 307.2753 307.3301 307.379 307.4228 307.4618 307.4966 307.5276 307.5551 307.5794 307.6011 307.6203 307.6374 307.6525 307.6659 307.6778 
