5 10 15 20 25 30 35 40 45 50 55 60 65 70 75 80 85 90 95 100 105 110 115 120 125 130 135 140 145 150
300.378 300.4566 300.5004 300.5347 300.5642 300.5903 300.6136 300.6344 300.653 300.6696 300.6844 300.6977 300.7096 300.7202 300.7297 300.7382 300.7458 300.7526 300.7587 300.7642 300.769 300.7734 300.7773 300.7807 300.7838 300.7866 300.7891 300.7913 300.7933 300.7951 
