5 10 15 20 25 30 35 40 45 50 55 60 65 70 75 80 85 90 95 100 105 110 115 120 125 130 135 140 145 150
0.1981646 0.1994741 0.1996998 0.1997905 0.1998428 0.1998778 0.1999028 0.1999215 0.1999357 0.1999469 0.1999556 0.1999627 0.1999685 0.1999732 0.1999771 0.1999803 0.1999831 0.1999854 0.1999874 0.1999891 0.1999905 0.1999917 0.1999928 0.1999937 0.1999945 0.1999952 0.1999958 0.1999964 0.1999968 0.1999972 
