5 10 15 20 25 30 35 40 45 50 55 60 65 70 75 80 85 90 95 100 105 110 115 120 125 130 135 140 145 150
-0.08288805 -0.09862668 -0.1076826 -0.1148531 -0.1210424 -0.1265132 -0.1313826 -0.1357259 -0.1396031 -0.1430652 -0.1461569 -0.1489183 -0.1513846 -0.1535874 -0.1555547 -0.1573118 -0.1588812 -0.1602827 -0.1615345 -0.1626523 -0.1636505 -0.1645418 -0.1653379 -0.1660489 -0.1666838 -0.1672505 -0.1677565 -0.1682083 -0.1686116 -0.1689713 
