5 10 15 20 25 30 35 40 45 50 55 60 65 70 75 80 85 90 95 100 105 110 115 120 125 130 135 140 145 150
-2.107079e-08 -1.964653e-06 -1.428718e-05 -4.345093e-05 -8.83304e-05 -0.0001441405 -0.0002058556 -0.0002694553 -0.0003321166 -0.0003920205 -0.0004480924 -0.0004997934 -0.0005469321 -0.000589555 -0.0006278451 -0.0006620727 -0.00069255 -0.0007196014 -0.0007435538 -0.0007647188 -0.0007833892 -0.0007998385 -0.000814314 -0.0008270416 -0.0008382246 -0.0008480437 -0.0008566616 -0.0008642217 -0.0008708522 -0.0008766653 
