20 40 60 80 100 120 140 160 180 200 220 240 260 280 300 320 340 360 380 400
-3.941222e-06 -4.525116e-05 -0.0001161766 -0.0002055074 -0.0003026648 -0.0003989089 -0.0004882125 -0.0005671538 -0.0006343706 -0.000689922 -0.0007347261 -0.0007701332 -0.0007976326 -0.0008185447 -0.0008341793 -0.0008457523 -0.0008542411 -0.000860416 -0.0008648741 -0.0008680712 
