20 40 60 80 100 120 140 160 180 200 220 240 260 280 300 320 340 360 380 400
-0.006580945 -0.008462504 -0.01165258 -0.01525223 -0.01883711 -0.02213383 -0.0250017 -0.02739668 -0.02933524 -0.03086615 -0.03205118 -0.03295338 -0.0336314 -0.03414699 -0.03452054 -0.03478899 -0.03498059 -0.03511644 -0.03521182 -0.03527866 
