# Wall heat-flux
# Time        	patch         	min           	max           	integral      
4.000000e+01	metalInlet	-1.829190e+00	-3.788267e-02	-2.908202e-05
4.000000e+01	metalOutlet	-2.240466e+00	-5.396166e-01	-2.082312e-05
4.000000e+01	metalExternal	-2.781465e+01	-5.389477e-01	-2.124717e-03
4.000000e+01	metal_to_fluid	-1.078251e+04	1.691949e+02	-9.222761e-03
4.000000e+01	metal_to_heater	2.689944e+03	1.122951e+04	2.030825e-02
