# Wall heat-flux
# Time        	patch         	min           	max           	integral      
1.150000e+02	metalInlet	-5.081952e+00	-1.413688e-01	-9.292198e-05
1.150000e+02	metalOutlet	-3.415100e+00	-1.721696e+00	-5.169442e-05
1.150000e+02	metalExternal	-3.287259e+01	-1.720528e+00	-4.203370e-03
1.150000e+02	metal_to_fluid	-1.102027e+04	7.886019e+01	-1.348297e-02
1.150000e+02	metal_to_heater	2.622326e+03	1.144616e+04	2.031712e-02
