# Wall heat-flux
# Time        	patch         	min           	max           	integral      
1.400000e+01	metalInlet	-9.081215e-02	-1.135486e-03	-1.074675e-06
1.400000e+01	metalOutlet	-1.388212e+00	-4.317800e-02	-5.642945e-06
1.400000e+01	metalExternal	-1.770709e+01	-1.269355e-02	-5.862186e-04
1.400000e+01	metal_to_fluid	-1.033603e+04	2.941563e+02	-6.153980e-03
1.400000e+01	metal_to_heater	2.837593e+03	1.081956e+04	2.027937e-02
