# Wall heat-flux
# Time        	patch         	min           	max           	integral      
4.200000e+01	metalInlet	-1.988187e+00	-4.201886e-02	-3.189170e-05
4.200000e+01	metalOutlet	-2.291623e+00	-5.802610e-01	-2.193354e-05
4.200000e+01	metalExternal	-2.817554e+01	-5.795712e-01	-2.220104e-03
4.200000e+01	metal_to_fluid	-1.079903e+04	1.636297e+02	-9.410285e-03
4.200000e+01	metal_to_heater	2.684950e+03	1.124462e+04	2.030898e-02
