# Wall heat-flux
# Time        	patch         	min           	max           	integral      
9.600000e+01	metalInlet	-4.687099e+00	-1.270423e-01	-8.457648e-05
9.600000e+01	metalOutlet	-3.231327e+00	-1.497411e+00	-4.601282e-05
9.600000e+01	metalExternal	-3.240281e+01	-1.496325e+00	-3.895814e-03
9.600000e+01	metal_to_fluid	-1.099760e+04	8.887835e+01	-1.282480e-02
9.600000e+01	metal_to_heater	2.628387e+03	1.142558e+04	2.031641e-02
