# Wall heat-flux
# Time        	patch         	min           	max           	integral      
2.600000e+01	metalInlet	-7.210979e-01	-1.219376e-02	-1.043040e-05
2.600000e+01	metalOutlet	-1.837853e+00	-2.526009e-01	-1.275805e-05
2.600000e+01	metalExternal	-2.414675e+01	-2.092758e-01	-1.365108e-03
2.600000e+01	metal_to_fluid	-1.061772e+04	2.220188e+02	-7.745442e-03
2.600000e+01	metal_to_heater	2.741837e+03	1.107845e+04	2.030006e-02
