# Wall heat-flux
# Time        	patch         	min           	max           	integral      
5.200000e+01	metalInlet	-2.724962e+00	-6.260704e-02	-4.539541e-05
5.200000e+01	metalOutlet	-2.526599e+00	-7.784923e-01	-2.728178e-05
5.200000e+01	metalExternal	-2.961069e+01	-7.777060e-01	-2.653251e-03
5.200000e+01	metal_to_fluid	-1.086536e+04	1.398790e+02	-1.026992e-02
5.200000e+01	metal_to_heater	2.665330e+03	1.130521e+04	2.031172e-02
