# Wall heat-flux
# Time        	patch         	min           	max           	integral      
6.800000e+01	metalInlet	-3.662970e+00	-9.183588e-02	-6.359687e-05
6.800000e+01	metalOutlet	-2.838192e+00	-1.071785e+00	-3.503152e-05
6.800000e+01	metalExternal	-3.107162e+01	-1.070868e+00	-3.213827e-03
6.800000e+01	metal_to_fluid	-1.093400e+04	1.147971e+02	-1.140454e-02
6.800000e+01	metal_to_heater	2.645790e+03	1.136777e+04	2.031429e-02
