# Wall heat-flux
# Time        	patch         	min           	max           	integral      
8.600000e+01	metalInlet	-4.394971e+00	-1.166885e-01	-7.848604e-05
8.600000e+01	metalOutlet	-3.109963e+00	-1.358724e+00	-4.246488e-05
8.600000e+01	metalExternal	-3.204246e+01	-1.357691e+00	-3.688555e-03
8.600000e+01	metal_to_fluid	-1.098029e+04	9.604874e+01	-1.238794e-02
8.600000e+01	metal_to_heater	2.633062e+03	1.140986e+04	2.031586e-02
