5 10 15 20 25 30 35 40 45 50 55 60 65 70 75 80 85 90 95 100 105 110 115 120 125 130 135 140 145 150
0.1006889 0.101341 0.1014513 0.1014955 0.1015208 0.1015375 0.1015493 0.101558 0.1015645 0.1015695 0.1015733 0.1015764 0.1015789 0.1015808 0.1015824 0.1015838 0.1015849 0.1015858 0.1015865 0.1015872 0.1015877 0.1015881 0.1015885 0.1015888 0.1015891 0.1015893 0.1015895 0.1015897 0.1015898 0.10159 
