5 10 15 20 25 30 35 40 45 50 55 60 65 70 75 80 85 90 95 100 105 110 115 120 125 130 135 140 145 150 155 160 165 170 175 180 185 190 195 200
-0.07140524 -0.0872444 -0.09657107 -0.1041549 -0.1109395 -0.1171829 -0.1229698 -0.1283505 -0.133358 -0.1380199 -0.1423608 -0.1464027 -0.1501662 -0.1536702 -0.1569325 -0.1599693 -0.1627962 -0.165427 -0.1678754 -0.1701538 -0.1722732 -0.1742449 -0.176079 -0.1777847 -0.1793709 -0.1808458 -0.182217 -0.1834917 -0.1846764 -0.1857775 -0.1868007 -0.1877513 -0.1886346 -0.1894551 -0.1902172 -0.190925 -0.1915823 -0.1921927 -0.1927596 -0.1932861 
