10 20 30 40 50 60 70 80 90 100 110 120 130 140 150 160 170 180 190 200 210 220 230 240 250 260 270 280 290 300 310 320 330 340 350 360 370 380 390 400
301.1483 301.7935 302.2911 302.7615 303.2139 303.6477 304.0614 304.4541 304.825 305.1741 305.5014 305.8072 306.0921 306.3567 306.6019 306.8286 307.0376 307.23 307.4067 307.5687 307.717 307.8525 307.9761 308.0887 308.1912 308.2844 308.3689 308.4456 308.515 308.5778 308.6345 308.6857 308.732 308.7736 308.8111 308.8448 308.8749 308.902 308.9262 308.948 
