10 20 30 40 50 60 70 80 90 100 110 120 130 140 150 160 170 180 190 200 210 220 230 240 250 260 270 280 290 300 310 320 330 340 350 360 370 380 390 400
0.19934 0.1997129 0.1998127 0.1998651 0.1998977 0.1999196 0.1999353 0.1999471 0.1999562 0.1999634 0.1999692 0.199974 0.199978 0.1999813 0.199984 0.1999864 0.1999884 0.1999901 0.1999915 0.1999927 0.1999938 0.1999947 0.1999954 0.1999961 0.1999966 0.1999971 0.1999975 0.1999979 0.1999982 0.1999984 0.1999986 0.1999988 0.199999 0.1999991 0.1999992 0.1999993 0.1999993 0.1999993 0.1999993 0.1999993 
