5 10 15 20 25 30 35 40 45 50 55 60 65 70 75 80 85 90 95 100 105 110 115 120 125 130 135 140 145 150
346.8435 349.0342 349.9106 350.4575 350.846 351.1367 351.3604 351.5359 351.6757 351.7883 351.8799 351.955 352.0171 352.0686 352.1117 352.1478 352.1782 352.2038 352.2255 352.2439 352.2595 352.2728 352.2841 352.2938 352.3021 352.3091 352.3152 352.3203 352.3247 352.3285 
