5 10 15 20 25 30 35 40 45 50 55 60 65 70 75 80 85 90 95 100 105 110 115 120 125 130 135 140 145 150
-0.04872085 -0.05643312 -0.06079136 -0.06418395 -0.06704783 -0.06951783 -0.07166122 -0.07352475 -0.07514608 -0.07655712 -0.07778538 -0.07885465 -0.07978559 -0.08059616 -0.08130196 -0.08191675 -0.08245217 -0.08291837 -0.08332438 -0.08367798 -0.08398594 -0.08425417 -0.08448778 -0.08469124 -0.08486851 -0.08502289 -0.08515736 -0.08527448 -0.08537649 -0.08546539 
