5 10 15 20 25 30 35 40 45 50 55 60 65 70 75 80 85 90 95 100 105 110 115 120 125 130 135 140 145 150
-0.0004407917 -0.001913395 -0.003507752 -0.004964301 -0.006249 -0.007372113 -0.00835157 -0.009205114 -0.009948732 -0.0105965 -0.01116073 -0.01165216 -0.01208018 -0.01245296 -0.01277762 -0.01306038 -0.01330663 -0.01352109 -0.01370786 -0.01387052 -0.01401218 -0.01413556 -0.01424301 -0.0143366 -0.01441811 -0.01448911 -0.01455094 -0.0146048 -0.01465172 -0.01469258 
