5 10 15 20 25 30 35 40 45 50 55 60 65 70 75 80 85 90 95 100 105 110 115 120 125 130 135 140 145 150
0.09911696 0.09975368 0.09986085 0.09990359 0.09992809 0.09994441 0.09995604 0.09996468 0.09997124 0.09997634 0.09998035 0.09998356 0.09998616 0.09998828 0.09999004 0.09999149 0.09999271 0.09999374 0.09999461 0.09999534 0.09999598 0.09999652 0.09999698 0.09999738 0.09999772 0.09999802 0.09999828 0.0999985 0.09999869 0.09999886 
